state,date,rainfall,price
,14-08-2013,,20
maharashtra,14-08-2013,147,25
rajasthan,14-08-2013,278.5,16
rajasthan,14-08-2013,278.5,
rajasthan,14-08-2013,278.5,
bihar,14-08-2013,213.6,10
bihar,14-08-2013,213.6,14
jharkhand,14-08-2013,278.1,12
,14-08-2013,,11
odisha,14-08-2013,,10
odisha,14-08-2013,,12
,14-08-2013,,13
west bengal,14-08-2013,401.4,11
,14-08-2013,,
,14-08-2013,,
,14-08-2013,,
,14-08-2013,,14
,14-08-2013,,15
,14-08-2013,,30
nagaland,14-08-2013,,
,14-08-2013,,18
,14-08-2013,,
andhra pradesh,14-08-2013,123.1,
,14-08-2013,,16
karnataka,14-08-2013,680.2,22
,14-08-2013,,26
kerala,14-08-2013,369.7,26
kerala,14-08-2013,369.7,21
puducherry,14-08-2013,,22
tamil nadu,14-08-2013,110.7,21
tamil nadu,14-08-2013,110.7,20
,14-08-2013,,20
telangana,14-08-2013,230.6,20
chandigarh,16-08-2013,,20
,16-08-2013,,20
haryana,16-08-2013,161.9,20
haryana,16-08-2013,161.9,24
himachal pradesh,16-08-2013,240,20
himachal pradesh,16-08-2013,240,15
jammu kashmir,16-08-2013,,
jammu kashmir,16-08-2013,,20
punjab,16-08-2013,217.1,24
punjab,16-08-2013,217.1,25
punjab,16-08-2013,217.1,
uttar pradesh,16-08-2013,246.1,18
,16-08-2013,,12
uttar pradesh,16-08-2013,246.1,14
uttar pradesh,16-08-2013,246.1,15
uttarakhand,16-08-2013,359.4,18
chhattisgarh,16-08-2013,336.6,16
,16-08-2013,,
gujarat,16-08-2013,211.1,20
gujarat,16-08-2013,211.1,15
madhya pradesh,16-08-2013,432.6,
madhya pradesh,16-08-2013,432.6,14
madhya pradesh,16-08-2013,432.6,25
madhya pradesh,16-08-2013,432.6,20
,16-08-2013,,20
maharashtra,16-08-2013,147,25
rajasthan,16-08-2013,278.5,
rajasthan,16-08-2013,278.5,14
rajasthan,16-08-2013,278.5,
bihar,16-08-2013,213.6,11
bihar,16-08-2013,213.6,14
jharkhand,16-08-2013,278.1,12
,16-08-2013,,11
odisha,16-08-2013,,10
odisha,16-08-2013,,12
,16-08-2013,,13
west bengal,16-08-2013,401.4,11
,16-08-2013,,
,16-08-2013,,
,16-08-2013,,
,16-08-2013,,13
,16-08-2013,,
,16-08-2013,,30
nagaland,16-08-2013,,15
,16-08-2013,,17
,16-08-2013,,
andhra pradesh,16-08-2013,123.1,
,16-08-2013,,
karnataka,16-08-2013,680.2,
,16-08-2013,,26
kerala,16-08-2013,369.7,26
kerala,16-08-2013,369.7,19
puducherry,16-08-2013,,
tamil nadu,16-08-2013,110.7,15
tamil nadu,16-08-2013,110.7,20
,16-08-2013,,20
telangana,16-08-2013,230.6,21
chandigarh,19-08-2013,,20
,19-08-2013,,20
haryana,19-08-2013,161.9,20
haryana,19-08-2013,161.9,24
himachal pradesh,19-08-2013,240,20
himachal pradesh,19-08-2013,240,15
jammu kashmir,19-08-2013,,30
jammu kashmir,19-08-2013,,20
punjab,19-08-2013,217.1,20
punjab,19-08-2013,217.1,25
punjab,19-08-2013,217.1,
uttar pradesh,19-08-2013,246.1,18
,19-08-2013,,12
uttar pradesh,19-08-2013,246.1,14
uttar pradesh,19-08-2013,246.1,15
uttarakhand,19-08-2013,359.4,18
chhattisgarh,19-08-2013,336.6,16
,19-08-2013,,
gujarat,19-08-2013,211.1,20
gujarat,19-08-2013,211.1,15
madhya pradesh,19-08-2013,432.6,14
madhya pradesh,19-08-2013,432.6,14
madhya pradesh,19-08-2013,432.6,25
madhya pradesh,19-08-2013,432.6,20
,19-08-2013,,20
maharashtra,19-08-2013,147,25
rajasthan,19-08-2013,278.5,16
rajasthan,19-08-2013,278.5,
rajasthan,19-08-2013,278.5,22
bihar,19-08-2013,213.6,
bihar,19-08-2013,213.6,
jharkhand,19-08-2013,278.1,12
,19-08-2013,,11
odisha,19-08-2013,,10
odisha,19-08-2013,,12
,19-08-2013,,13
west bengal,19-08-2013,401.4,11
,19-08-2013,,12
,19-08-2013,,
,19-08-2013,,
,19-08-2013,,13
,19-08-2013,,15
,19-08-2013,,30
nagaland,19-08-2013,,15
,19-08-2013,,17
,19-08-2013,,
andhra pradesh,19-08-2013,123.1,
,19-08-2013,,16
karnataka,19-08-2013,680.2,22
,19-08-2013,,26
kerala,19-08-2013,369.7,25
kerala,19-08-2013,369.7,19
puducherry,19-08-2013,,22
tamil nadu,19-08-2013,110.7,15
tamil nadu,19-08-2013,110.7,20
,19-08-2013,,20
telangana,19-08-2013,230.6,24
chandigarh,20-08-2013,,20
,20-08-2013,,
haryana,20-08-2013,161.9,20
haryana,20-08-2013,161.9,24
himachal pradesh,20-08-2013,240,
himachal pradesh,20-08-2013,240,15
jammu kashmir,20-08-2013,,
jammu kashmir,20-08-2013,,20
punjab,20-08-2013,217.1,20
punjab,20-08-2013,217.1,
punjab,20-08-2013,217.1,
uttar pradesh,20-08-2013,246.1,18
,20-08-2013,,12
uttar pradesh,20-08-2013,246.1,14
uttar pradesh,20-08-2013,246.1,15
uttarakhand,20-08-2013,359.4,18
chhattisgarh,20-08-2013,336.6,16
,20-08-2013,,
gujarat,20-08-2013,211.1,
gujarat,20-08-2013,211.1,
madhya pradesh,20-08-2013,432.6,
madhya pradesh,20-08-2013,432.6,14
madhya pradesh,20-08-2013,432.6,
madhya pradesh,20-08-2013,432.6,20
,20-08-2013,,20
maharashtra,20-08-2013,147,25
rajasthan,20-08-2013,278.5,
rajasthan,20-08-2013,278.5,
rajasthan,20-08-2013,278.5,
bihar,20-08-2013,213.6,11
bihar,20-08-2013,213.6,14
jharkhand,20-08-2013,278.1,12
,20-08-2013,,11
odisha,20-08-2013,,
odisha,20-08-2013,,12
,20-08-2013,,13
west bengal,20-08-2013,401.4,11
,20-08-2013,,12
,20-08-2013,,20
,20-08-2013,,
,20-08-2013,,14
,20-08-2013,,15
,20-08-2013,,30
nagaland,20-08-2013,,15
,20-08-2013,,17
,20-08-2013,,
andhra pradesh,20-08-2013,123.1,
,20-08-2013,,16
karnataka,20-08-2013,680.2,22
,20-08-2013,,26
kerala,20-08-2013,369.7,
kerala,20-08-2013,369.7,19
puducherry,20-08-2013,,22
tamil nadu,20-08-2013,110.7,15
tamil nadu,20-08-2013,110.7,22
,20-08-2013,,20
telangana,20-08-2013,230.6,24
chandigarh,21-08-2013,,20
,21-08-2013,,20
haryana,21-08-2013,161.9,20
haryana,21-08-2013,161.9,24
himachal pradesh,21-08-2013,240,20
himachal pradesh,21-08-2013,240,15
jammu kashmir,21-08-2013,,
jammu kashmir,21-08-2013,,
punjab,21-08-2013,217.1,20
punjab,21-08-2013,217.1,
punjab,21-08-2013,217.1,15
uttar pradesh,21-08-2013,246.1,
,21-08-2013,,
uttar pradesh,21-08-2013,246.1,
uttar pradesh,21-08-2013,246.1,
uttarakhand,21-08-2013,359.4,
chhattisgarh,21-08-2013,336.6,
,21-08-2013,,
gujarat,21-08-2013,211.1,20
gujarat,21-08-2013,211.1,16
madhya pradesh,21-08-2013,432.6,
madhya pradesh,21-08-2013,432.6,
madhya pradesh,21-08-2013,432.6,
madhya pradesh,21-08-2013,432.6,
,21-08-2013,,20
maharashtra,21-08-2013,147,25
rajasthan,21-08-2013,278.5,16
rajasthan,21-08-2013,278.5,13
rajasthan,21-08-2013,278.5,22
bihar,21-08-2013,213.6,
bihar,21-08-2013,213.6,
jharkhand,21-08-2013,278.1,12
,21-08-2013,,11
odisha,21-08-2013,,11
odisha,21-08-2013,,12
,21-08-2013,,13
west bengal,21-08-2013,401.4,11
,21-08-2013,,12
,21-08-2013,,20
,21-08-2013,,
,21-08-2013,,14
,21-08-2013,,15
,21-08-2013,,30
nagaland,21-08-2013,,15
,21-08-2013,,17
,21-08-2013,,
andhra pradesh,21-08-2013,123.1,
,21-08-2013,,16
karnataka,21-08-2013,680.2,22
,21-08-2013,,29
kerala,21-08-2013,369.7,25
kerala,21-08-2013,369.7,19
puducherry,21-08-2013,,22
tamil nadu,21-08-2013,110.7,15
tamil nadu,21-08-2013,110.7,20
,21-08-2013,,20
telangana,21-08-2013,230.6,24
chandigarh,22-08-2013,,20
,22-08-2013,,20
haryana,22-08-2013,161.9,20
haryana,22-08-2013,161.9,24
himachal pradesh,22-08-2013,240,20
himachal pradesh,22-08-2013,240,15
jammu kashmir,22-08-2013,,25
jammu kashmir,22-08-2013,,20
punjab,22-08-2013,217.1,20
punjab,22-08-2013,217.1,25
punjab,22-08-2013,217.1,15
uttar pradesh,22-08-2013,246.1,18
,22-08-2013,,12
uttar pradesh,22-08-2013,246.1,14
uttar pradesh,22-08-2013,246.1,12
uttarakhand,22-08-2013,359.4,18
chhattisgarh,22-08-2013,336.6,
,22-08-2013,,
gujarat,22-08-2013,211.1,20
gujarat,22-08-2013,211.1,16
madhya pradesh,22-08-2013,432.6,14
madhya pradesh,22-08-2013,432.6,18
madhya pradesh,22-08-2013,432.6,25
madhya pradesh,22-08-2013,432.6,
,22-08-2013,,20
maharashtra,22-08-2013,147,25
rajasthan,22-08-2013,278.5,14
rajasthan,22-08-2013,278.5,
rajasthan,22-08-2013,278.5,22
bihar,22-08-2013,213.6,11
bihar,22-08-2013,213.6,12
jharkhand,22-08-2013,278.1,12
,22-08-2013,,11
odisha,22-08-2013,,12
odisha,22-08-2013,,12
,22-08-2013,,13
west bengal,22-08-2013,401.4,11
,22-08-2013,,
,22-08-2013,,20
,22-08-2013,,
,22-08-2013,,14
,22-08-2013,,15
,22-08-2013,,30
nagaland,22-08-2013,,15
,22-08-2013,,17
,22-08-2013,,
andhra pradesh,22-08-2013,123.1,
,22-08-2013,,16
karnataka,22-08-2013,680.2,22
,22-08-2013,,
kerala,22-08-2013,369.7,
kerala,22-08-2013,369.7,
puducherry,22-08-2013,,22
tamil nadu,22-08-2013,110.7,15
tamil nadu,22-08-2013,110.7,20
,22-08-2013,,20
telangana,22-08-2013,230.6,24
chandigarh,23-08-2013,,20
,23-08-2013,,19
haryana,23-08-2013,161.9,20
haryana,23-08-2013,161.9,24
himachal pradesh,23-08-2013,240,20
himachal pradesh,23-08-2013,240,15
jammu kashmir,23-08-2013,,
jammu kashmir,23-08-2013,,20
punjab,23-08-2013,217.1,20
punjab,23-08-2013,217.1,25
punjab,23-08-2013,217.1,
uttar pradesh,23-08-2013,246.1,18
,23-08-2013,,12
uttar pradesh,23-08-2013,246.1,14
uttar pradesh,23-08-2013,246.1,12
uttarakhand,23-08-2013,359.4,
chhattisgarh,23-08-2013,336.6,16
,23-08-2013,,
gujarat,23-08-2013,211.1,20
gujarat,23-08-2013,211.1,15
madhya pradesh,23-08-2013,432.6,14
madhya pradesh,23-08-2013,432.6,18
madhya pradesh,23-08-2013,432.6,25
madhya pradesh,23-08-2013,432.6,20
,23-08-2013,,22
maharashtra,23-08-2013,147,25
rajasthan,23-08-2013,278.5,14
rajasthan,23-08-2013,278.5,15
rajasthan,23-08-2013,278.5,22
bihar,23-08-2013,213.6,11
bihar,23-08-2013,213.6,12
jharkhand,23-08-2013,278.1,12
,23-08-2013,,11
odisha,23-08-2013,,12
odisha,23-08-2013,,12
,23-08-2013,,13
west bengal,23-08-2013,401.4,11
,23-08-2013,,12
,23-08-2013,,20
,23-08-2013,,
,23-08-2013,,14
,23-08-2013,,15
,23-08-2013,,30
nagaland,23-08-2013,,15
,23-08-2013,,17
,23-08-2013,,
andhra pradesh,23-08-2013,123.1,
,23-08-2013,,16
karnataka,23-08-2013,680.2,22
,23-08-2013,,29
kerala,23-08-2013,369.7,25
kerala,23-08-2013,369.7,19
puducherry,23-08-2013,,20
tamil nadu,23-08-2013,110.7,15
tamil nadu,23-08-2013,110.7,20
,23-08-2013,,20
telangana,23-08-2013,230.6,24
chandigarh,26-08-2013,,
,26-08-2013,,20
haryana,26-08-2013,161.9,20
haryana,26-08-2013,161.9,24
himachal pradesh,26-08-2013,240,20
himachal pradesh,26-08-2013,240,15
jammu kashmir,26-08-2013,,25
jammu kashmir,26-08-2013,,20
punjab,26-08-2013,217.1,20
punjab,26-08-2013,217.1,25
punjab,26-08-2013,217.1,
uttar pradesh,26-08-2013,246.1,18
,26-08-2013,,12
uttar pradesh,26-08-2013,246.1,14
uttar pradesh,26-08-2013,246.1,12
uttarakhand,26-08-2013,359.4,18
chhattisgarh,26-08-2013,336.6,16
,26-08-2013,,
gujarat,26-08-2013,211.1,20
gujarat,26-08-2013,211.1,15
madhya pradesh,26-08-2013,432.6,14
madhya pradesh,26-08-2013,432.6,18
madhya pradesh,26-08-2013,432.6,25
madhya pradesh,26-08-2013,432.6,20
,26-08-2013,,22
maharashtra,26-08-2013,147,25
rajasthan,26-08-2013,278.5,14
rajasthan,26-08-2013,278.5,
rajasthan,26-08-2013,278.5,22
bihar,26-08-2013,213.6,11
bihar,26-08-2013,213.6,10
jharkhand,26-08-2013,278.1,12
,26-08-2013,,11
odisha,26-08-2013,,11
odisha,26-08-2013,,12
,26-08-2013,,13
west bengal,26-08-2013,401.4,11
,26-08-2013,,12
,26-08-2013,,
,26-08-2013,,
,26-08-2013,,14
,26-08-2013,,15
,26-08-2013,,30
nagaland,26-08-2013,,15
,26-08-2013,,17
,26-08-2013,,
andhra pradesh,26-08-2013,123.1,
,26-08-2013,,16
karnataka,26-08-2013,680.2,22
,26-08-2013,,26
kerala,26-08-2013,369.7,28
kerala,26-08-2013,369.7,19
puducherry,26-08-2013,,20
tamil nadu,26-08-2013,110.7,15
tamil nadu,26-08-2013,110.7,20
,26-08-2013,,20
telangana,26-08-2013,230.6,25
chandigarh,27-08-2013,,20
,27-08-2013,,20
haryana,27-08-2013,161.9,20
haryana,27-08-2013,161.9,24
himachal pradesh,27-08-2013,240,20
himachal pradesh,27-08-2013,240,15
jammu kashmir,27-08-2013,,25
jammu kashmir,27-08-2013,,20
punjab,27-08-2013,217.1,20
punjab,27-08-2013,217.1,25
punjab,27-08-2013,217.1,
uttar pradesh,27-08-2013,246.1,18
,27-08-2013,,12
uttar pradesh,27-08-2013,246.1,14
uttar pradesh,27-08-2013,246.1,12
uttarakhand,27-08-2013,359.4,18
chhattisgarh,27-08-2013,336.6,16
,27-08-2013,,
gujarat,27-08-2013,211.1,20
gujarat,27-08-2013,211.1,15
madhya pradesh,27-08-2013,432.6,14
madhya pradesh,27-08-2013,432.6,18
madhya pradesh,27-08-2013,432.6,25
madhya pradesh,27-08-2013,432.6,
,27-08-2013,,22
maharashtra,27-08-2013,147,25
rajasthan,27-08-2013,278.5,14
rajasthan,27-08-2013,278.5,15
rajasthan,27-08-2013,278.5,22
bihar,27-08-2013,213.6,
bihar,27-08-2013,213.6,
jharkhand,27-08-2013,278.1,12
,27-08-2013,,11
odisha,27-08-2013,,12
odisha,27-08-2013,,12
,27-08-2013,,13
west bengal,27-08-2013,401.4,
,27-08-2013,,
,27-08-2013,,
,27-08-2013,,
,27-08-2013,,14
,27-08-2013,,15
,27-08-2013,,30
nagaland,27-08-2013,,15
,27-08-2013,,17
,27-08-2013,,
andhra pradesh,27-08-2013,123.1,
,27-08-2013,,16
karnataka,27-08-2013,680.2,22
,27-08-2013,,27
kerala,27-08-2013,369.7,28
kerala,27-08-2013,369.7,19
puducherry,27-08-2013,,20
tamil nadu,27-08-2013,110.7,15
tamil nadu,27-08-2013,110.7,20
,27-08-2013,,20
telangana,27-08-2013,230.6,25
chandigarh,29-08-2013,,20
,29-08-2013,,20
haryana,29-08-2013,161.9,20
haryana,29-08-2013,161.9,24
himachal pradesh,29-08-2013,240,20
himachal pradesh,29-08-2013,240,15
jammu kashmir,29-08-2013,,
jammu kashmir,29-08-2013,,20
punjab,29-08-2013,217.1,20
punjab,29-08-2013,217.1,
punjab,29-08-2013,217.1,
uttar pradesh,29-08-2013,246.1,17
,29-08-2013,,12
uttar pradesh,29-08-2013,246.1,14
uttar pradesh,29-08-2013,246.1,12
uttarakhand,29-08-2013,359.4,18
chhattisgarh,29-08-2013,336.6,16
,29-08-2013,,
gujarat,29-08-2013,211.1,20
gujarat,29-08-2013,211.1,15
madhya pradesh,29-08-2013,432.6,14
madhya pradesh,29-08-2013,432.6,18
madhya pradesh,29-08-2013,432.6,25
madhya pradesh,29-08-2013,432.6,20
,29-08-2013,,
maharashtra,29-08-2013,147,
rajasthan,29-08-2013,278.5,
rajasthan,29-08-2013,278.5,16
rajasthan,29-08-2013,278.5,22
bihar,29-08-2013,213.6,11
bihar,29-08-2013,213.6,12
jharkhand,29-08-2013,278.1,12
,29-08-2013,,11
odisha,29-08-2013,,12
odisha,29-08-2013,,12
,29-08-2013,,13
west bengal,29-08-2013,401.4,11
,29-08-2013,,
,29-08-2013,,
,29-08-2013,,
,29-08-2013,,14
,29-08-2013,,15
,29-08-2013,,30
nagaland,29-08-2013,,15
,29-08-2013,,17
,29-08-2013,,
andhra pradesh,29-08-2013,123.1,
,29-08-2013,,16
karnataka,29-08-2013,680.2,22
,29-08-2013,,27
kerala,29-08-2013,369.7,25
kerala,29-08-2013,369.7,19
puducherry,29-08-2013,,20
tamil nadu,29-08-2013,110.7,16
tamil nadu,29-08-2013,110.7,20
,29-08-2013,,20
telangana,29-08-2013,230.6,
chandigarh,30-08-2013,,20
,30-08-2013,,21
haryana,30-08-2013,161.9,20
haryana,30-08-2013,161.9,24
himachal pradesh,30-08-2013,240,20
himachal pradesh,30-08-2013,240,17
jammu kashmir,30-08-2013,,
jammu kashmir,30-08-2013,,20
punjab,30-08-2013,217.1,20
punjab,30-08-2013,217.1,
punjab,30-08-2013,217.1,15
uttar pradesh,30-08-2013,246.1,17
,30-08-2013,,12
uttar pradesh,30-08-2013,246.1,14
uttar pradesh,30-08-2013,246.1,15
uttarakhand,30-08-2013,359.4,18
chhattisgarh,30-08-2013,336.6,
,30-08-2013,,
gujarat,30-08-2013,211.1,20
gujarat,30-08-2013,211.1,15
madhya pradesh,30-08-2013,432.6,14
madhya pradesh,30-08-2013,432.6,18
madhya pradesh,30-08-2013,432.6,25
madhya pradesh,30-08-2013,432.6,20
,30-08-2013,,22
maharashtra,30-08-2013,147,17
rajasthan,30-08-2013,278.5,14
rajasthan,30-08-2013,278.5,16
rajasthan,30-08-2013,278.5,22
bihar,30-08-2013,213.6,
bihar,30-08-2013,213.6,
jharkhand,30-08-2013,278.1,14
,30-08-2013,,11
odisha,30-08-2013,,12
odisha,30-08-2013,,12
,30-08-2013,,13
west bengal,30-08-2013,401.4,11
,30-08-2013,,
,30-08-2013,,
,30-08-2013,,
,30-08-2013,,14
,30-08-2013,,15
,30-08-2013,,30
nagaland,30-08-2013,,15
,30-08-2013,,17
,30-08-2013,,
andhra pradesh,30-08-2013,123.1,
,30-08-2013,,15
karnataka,30-08-2013,680.2,22
,30-08-2013,,27
kerala,30-08-2013,369.7,25
kerala,30-08-2013,369.7,19
puducherry,30-08-2013,,20
tamil nadu,30-08-2013,110.7,16
tamil nadu,30-08-2013,110.7,20
,30-08-2013,,20
telangana,30-08-2013,230.6,26
chandigarh,02-09-2013,,20
,02-09-2013,,21
haryana,02-09-2013,42.8,20
haryana,02-09-2013,42.8,23
himachal pradesh,02-09-2013,65.8,20
himachal pradesh,02-09-2013,65.8,17
jammu kashmir,02-09-2013,,20
jammu kashmir,02-09-2013,,20
punjab,02-09-2013,24.4,20
punjab,02-09-2013,24.4,25
punjab,02-09-2013,24.4,
uttar pradesh,02-09-2013,78.2,17
,02-09-2013,,12
uttar pradesh,02-09-2013,78.2,14
uttar pradesh,02-09-2013,78.2,15
uttarakhand,02-09-2013,111.3,18
chhattisgarh,02-09-2013,140.9,16
,02-09-2013,,
gujarat,02-09-2013,287.3,18
gujarat,02-09-2013,287.3,16
madhya pradesh,02-09-2013,98.9,14
madhya pradesh,02-09-2013,98.9,16
madhya pradesh,02-09-2013,98.9,25
madhya pradesh,02-09-2013,98.9,20
,02-09-2013,,22
maharashtra,02-09-2013,210.3,17
rajasthan,02-09-2013,88,12
rajasthan,02-09-2013,88,15
rajasthan,02-09-2013,88,22
bihar,02-09-2013,143.3,12
bihar,02-09-2013,143.3,12
jharkhand,02-09-2013,173.8,14
,02-09-2013,,11
odisha,02-09-2013,,12
odisha,02-09-2013,,12
,02-09-2013,,13
west bengal,02-09-2013,254,11
,02-09-2013,,12
,02-09-2013,,
,02-09-2013,,
,02-09-2013,,14
,02-09-2013,,
,02-09-2013,,30
nagaland,02-09-2013,,15
,02-09-2013,,17
,02-09-2013,,
andhra pradesh,02-09-2013,132,
,02-09-2013,,15
karnataka,02-09-2013,379.1,22
,02-09-2013,,27
kerala,02-09-2013,318.6,25
kerala,02-09-2013,318.6,19
puducherry,02-09-2013,,20
tamil nadu,02-09-2013,113.5,16
tamil nadu,02-09-2013,113.5,20
,02-09-2013,,20
telangana,02-09-2013,161.4,26
chandigarh,03-09-2013,,20
,03-09-2013,,20
haryana,03-09-2013,42.8,20
haryana,03-09-2013,42.8,24
himachal pradesh,03-09-2013,65.8,20
himachal pradesh,03-09-2013,65.8,17
jammu kashmir,03-09-2013,,
jammu kashmir,03-09-2013,,20
punjab,03-09-2013,24.4,20
punjab,03-09-2013,24.4,25
punjab,03-09-2013,24.4,
uttar pradesh,03-09-2013,78.2,17
,03-09-2013,,12
uttar pradesh,03-09-2013,78.2,14
uttar pradesh,03-09-2013,78.2,15
uttarakhand,03-09-2013,111.3,18
chhattisgarh,03-09-2013,140.9,16
,03-09-2013,,
gujarat,03-09-2013,287.3,18
gujarat,03-09-2013,287.3,16
madhya pradesh,03-09-2013,98.9,
madhya pradesh,03-09-2013,98.9,15
madhya pradesh,03-09-2013,98.9,25
madhya pradesh,03-09-2013,98.9,20
,03-09-2013,,22
maharashtra,03-09-2013,210.3,17
rajasthan,03-09-2013,88,12
rajasthan,03-09-2013,88,
rajasthan,03-09-2013,88,22
bihar,03-09-2013,143.3,
bihar,03-09-2013,143.3,
jharkhand,03-09-2013,173.8,14
,03-09-2013,,11
odisha,03-09-2013,,12
odisha,03-09-2013,,12
,03-09-2013,,13
west bengal,03-09-2013,254,11
,03-09-2013,,12
,03-09-2013,,
,03-09-2013,,
,03-09-2013,,14
,03-09-2013,,15
,03-09-2013,,30
nagaland,03-09-2013,,15
,03-09-2013,,17
,03-09-2013,,
andhra pradesh,03-09-2013,132,
,03-09-2013,,14
karnataka,03-09-2013,379.1,22
,03-09-2013,,27
kerala,03-09-2013,318.6,25
kerala,03-09-2013,318.6,19
puducherry,03-09-2013,,20
tamil nadu,03-09-2013,113.5,16
tamil nadu,03-09-2013,113.5,20
,03-09-2013,,20
telangana,03-09-2013,161.4,26
chandigarh,04-09-2013,,20
,04-09-2013,,20
haryana,04-09-2013,42.8,20
haryana,04-09-2013,42.8,24
himachal pradesh,04-09-2013,65.8,20
himachal pradesh,04-09-2013,65.8,17
jammu kashmir,04-09-2013,,20
jammu kashmir,04-09-2013,,20
punjab,04-09-2013,24.4,20
punjab,04-09-2013,24.4,25
punjab,04-09-2013,24.4,15
uttar pradesh,04-09-2013,78.2,17
,04-09-2013,,12
uttar pradesh,04-09-2013,78.2,14
uttar pradesh,04-09-2013,78.2,12
uttarakhand,04-09-2013,111.3,18
chhattisgarh,04-09-2013,140.9,16
,04-09-2013,,
gujarat,04-09-2013,287.3,18
gujarat,04-09-2013,287.3,16
madhya pradesh,04-09-2013,98.9,
madhya pradesh,04-09-2013,98.9,15
madhya pradesh,04-09-2013,98.9,25
madhya pradesh,04-09-2013,98.9,20
,04-09-2013,,19
maharashtra,04-09-2013,210.3,17
rajasthan,04-09-2013,88,12
rajasthan,04-09-2013,88,15
rajasthan,04-09-2013,88,27
bihar,04-09-2013,143.3,11
bihar,04-09-2013,143.3,12
jharkhand,04-09-2013,173.8,14
,04-09-2013,,11
odisha,04-09-2013,,12
odisha,04-09-2013,,12
,04-09-2013,,13
west bengal,04-09-2013,254,11
,04-09-2013,,12
,04-09-2013,,
,04-09-2013,,15
,04-09-2013,,14
,04-09-2013,,15
,04-09-2013,,30
nagaland,04-09-2013,,15
,04-09-2013,,
,04-09-2013,,
andhra pradesh,04-09-2013,132,
,04-09-2013,,
karnataka,04-09-2013,379.1,
,04-09-2013,,26
kerala,04-09-2013,318.6,25
kerala,04-09-2013,318.6,19
puducherry,04-09-2013,,20
tamil nadu,04-09-2013,113.5,16
tamil nadu,04-09-2013,113.5,20
,04-09-2013,,20
telangana,04-09-2013,161.4,26
chandigarh,05-09-2013,,
,05-09-2013,,20
haryana,05-09-2013,42.8,20
haryana,05-09-2013,42.8,23
himachal pradesh,05-09-2013,65.8,20
himachal pradesh,05-09-2013,65.8,17
jammu kashmir,05-09-2013,,20
jammu kashmir,05-09-2013,,20
punjab,05-09-2013,24.4,20
punjab,05-09-2013,24.4,
punjab,05-09-2013,24.4,13
uttar pradesh,05-09-2013,78.2,17
,05-09-2013,,12
uttar pradesh,05-09-2013,78.2,14
uttar pradesh,05-09-2013,78.2,12
uttarakhand,05-09-2013,111.3,18
chhattisgarh,05-09-2013,140.9,16
,05-09-2013,,
gujarat,05-09-2013,287.3,18
gujarat,05-09-2013,287.3,16
madhya pradesh,05-09-2013,98.9,14
madhya pradesh,05-09-2013,98.9,15
madhya pradesh,05-09-2013,98.9,
madhya pradesh,05-09-2013,98.9,20
,05-09-2013,,19
maharashtra,05-09-2013,210.3,17
rajasthan,05-09-2013,88,12
rajasthan,05-09-2013,88,15
rajasthan,05-09-2013,88,27
bihar,05-09-2013,143.3,11
bihar,05-09-2013,143.3,12
jharkhand,05-09-2013,173.8,14
,05-09-2013,,11
odisha,05-09-2013,,12
odisha,05-09-2013,,12
,05-09-2013,,13
west bengal,05-09-2013,254,11
,05-09-2013,,
,05-09-2013,,
,05-09-2013,,
,05-09-2013,,12
,05-09-2013,,15
,05-09-2013,,30
nagaland,05-09-2013,,15
,05-09-2013,,17
,05-09-2013,,
andhra pradesh,05-09-2013,132,
,05-09-2013,,
karnataka,05-09-2013,379.1,
,05-09-2013,,26
kerala,05-09-2013,318.6,25
kerala,05-09-2013,318.6,19
puducherry,05-09-2013,,20
tamil nadu,05-09-2013,113.5,16
tamil nadu,05-09-2013,113.5,20
,05-09-2013,,19
telangana,05-09-2013,161.4,26
chandigarh,06-09-2013,,
,06-09-2013,,20
haryana,06-09-2013,42.8,20
haryana,06-09-2013,42.8,22
himachal pradesh,06-09-2013,65.8,20
himachal pradesh,06-09-2013,65.8,18
jammu kashmir,06-09-2013,,20
jammu kashmir,06-09-2013,,20
punjab,06-09-2013,24.4,20
punjab,06-09-2013,24.4,
punjab,06-09-2013,24.4,13
uttar pradesh,06-09-2013,78.2,17
,06-09-2013,,12
uttar pradesh,06-09-2013,78.2,14
uttar pradesh,06-09-2013,78.2,12
uttarakhand,06-09-2013,111.3,18
chhattisgarh,06-09-2013,140.9,16
,06-09-2013,,
gujarat,06-09-2013,287.3,18
gujarat,06-09-2013,287.3,16
madhya pradesh,06-09-2013,98.9,18
madhya pradesh,06-09-2013,98.9,15
madhya pradesh,06-09-2013,98.9,20
madhya pradesh,06-09-2013,98.9,20
,06-09-2013,,19
maharashtra,06-09-2013,210.3,17
rajasthan,06-09-2013,88,12
rajasthan,06-09-2013,88,13
rajasthan,06-09-2013,88,27
bihar,06-09-2013,143.3,11
bihar,06-09-2013,143.3,12
jharkhand,06-09-2013,173.8,14
,06-09-2013,,11
odisha,06-09-2013,,12
odisha,06-09-2013,,12
,06-09-2013,,13
west bengal,06-09-2013,254,11
,06-09-2013,,12
,06-09-2013,,
,06-09-2013,,15
,06-09-2013,,12
,06-09-2013,,15
,06-09-2013,,30
nagaland,06-09-2013,,15
,06-09-2013,,17
,06-09-2013,,
andhra pradesh,06-09-2013,132,
,06-09-2013,,12
karnataka,06-09-2013,379.1,22
,06-09-2013,,26
kerala,06-09-2013,318.6,25
