state,date,rainfall,price
rajasthan,10-04-2013,3.2,10.0
bihar,10-04-2013,32.3,9.0
bihar,10-04-2013,32.3,8.0
jharkhand,10-04-2013,22.3,12.0
west bengal,10-04-2013,45.6,9.0
andhra pradesh,10-04-2013,48.0,13.0
karnataka,10-04-2013,28.5,22.0
kerala,10-04-2013,49.3,24.0
kerala,10-04-2013,49.3,21.0
tamil nadu,10-04-2013,20.3,17.0
telangana,10-04-2013,24.4,16.0
haryana,11-04-2013,3.3,9.0
haryana,11-04-2013,3.3,12.0
himachal pradesh,11-04-2013,28.9,13.0
himachal pradesh,11-04-2013,28.9,10.0
punjab,11-04-2013,3.4,13.0
punjab,11-04-2013,3.4,8.0
uttar pradesh,11-04-2013,8.7,10.0
uttar pradesh,11-04-2013,8.7,14.0
uttar pradesh,11-04-2013,8.7,10.0
chhattisgarh,11-04-2013,45.8,14.0
jharkhand,11-04-2013,22.3,12.0
west bengal,11-04-2013,45.6,9.0
kerala,11-04-2013,49.3,24.0
kerala,11-04-2013,49.3,21.0
haryana,12-04-2013,3.3,9.0
haryana,12-04-2013,3.3,12.0
himachal pradesh,12-04-2013,28.9,13.0
himachal pradesh,12-04-2013,28.9,10.0
punjab,12-04-2013,3.4,13.0
punjab,12-04-2013,3.4,8.0
uttarakhand,12-04-2013,24.7,14.0
gujarat,12-04-2013,4.6,15.0
gujarat,12-04-2013,4.6,15.0
madhya pradesh,12-04-2013,2.8,15.0
madhya pradesh,12-04-2013,2.8,15.0
madhya pradesh,12-04-2013,2.8,20.0
madhya pradesh,12-04-2013,2.8,9.0
maharashtra,12-04-2013,5.7,14.0
rajasthan,12-04-2013,3.2,10.0
rajasthan,12-04-2013,3.2,10.0
rajasthan,12-04-2013,3.2,15.0
bihar,12-04-2013,32.3,9.0
bihar,12-04-2013,32.3,8.0
jharkhand,12-04-2013,22.3,12.0
west bengal,12-04-2013,45.6,9.0
andhra pradesh,12-04-2013,48.0,13.0
karnataka,12-04-2013,28.5,22.0
tamil nadu,12-04-2013,20.3,17.0
telangana,12-04-2013,24.4,16.0
haryana,15-04-2013,3.3,9.0
haryana,15-04-2013,3.3,12.0
punjab,15-04-2013,3.4,13.0
uttar pradesh,15-04-2013,8.7,10.0
uttar pradesh,15-04-2013,8.7,14.0
uttar pradesh,15-04-2013,8.7,8.0
uttarakhand,15-04-2013,24.7,14.0
chhattisgarh,15-04-2013,45.8,16.0
gujarat,15-04-2013,4.6,15.0
gujarat,15-04-2013,4.6,15.0
madhya pradesh,15-04-2013,2.8,15.0
madhya pradesh,15-04-2013,2.8,15.0
madhya pradesh,15-04-2013,2.8,20.0
madhya pradesh,15-04-2013,2.8,9.0
maharashtra,15-04-2013,5.7,14.0
rajasthan,15-04-2013,3.2,10.0
rajasthan,15-04-2013,3.2,10.0
rajasthan,15-04-2013,3.2,15.0
bihar,15-04-2013,32.3,9.0
bihar,15-04-2013,32.3,8.0
jharkhand,15-04-2013,22.3,12.0
andhra pradesh,15-04-2013,48.0,13.0
karnataka,15-04-2013,28.5,22.0
kerala,15-04-2013,49.3,24.0
kerala,15-04-2013,49.3,21.0
tamil nadu,15-04-2013,20.3,17.0
telangana,15-04-2013,24.4,14.0
haryana,16-04-2013,3.3,9.0
haryana,16-04-2013,3.3,10.0
himachal pradesh,16-04-2013,28.9,10.0
punjab,16-04-2013,3.4,12.0
punjab,16-04-2013,3.4,10.0
uttar pradesh,16-04-2013,8.7,10.0
uttar pradesh,16-04-2013,8.7,14.0
uttar pradesh,16-04-2013,8.7,8.0
uttarakhand,16-04-2013,24.7,14.0
chhattisgarh,16-04-2013,45.8,16.0
gujarat,16-04-2013,4.6,15.0
gujarat,16-04-2013,4.6,15.0
madhya pradesh,16-04-2013,2.8,15.0
madhya pradesh,16-04-2013,2.8,15.0
madhya pradesh,16-04-2013,2.8,20.0
maharashtra,16-04-2013,5.7,16.0
rajasthan,16-04-2013,3.2,10.0
rajasthan,16-04-2013,3.2,15.0
bihar,16-04-2013,32.3,9.0
bihar,16-04-2013,32.3,8.0
jharkhand,16-04-2013,22.3,12.0
west bengal,16-04-2013,45.6,9.0
andhra pradesh,16-04-2013,48.0,13.0
kerala,16-04-2013,49.3,24.0
kerala,16-04-2013,49.3,21.0
tamil nadu,16-04-2013,20.3,17.0
telangana,16-04-2013,24.4,14.0
haryana,17-04-2013,3.3,9.0
haryana,17-04-2013,3.3,10.0
himachal pradesh,17-04-2013,28.9,10.0
punjab,17-04-2013,3.4,12.0
punjab,17-04-2013,3.4,15.0
uttar pradesh,17-04-2013,8.7,10.0
uttar pradesh,17-04-2013,8.7,14.0
uttar pradesh,17-04-2013,8.7,8.0
uttarakhand,17-04-2013,24.7,14.0
chhattisgarh,17-04-2013,45.8,16.0
gujarat,17-04-2013,4.6,15.0
gujarat,17-04-2013,4.6,15.0
madhya pradesh,17-04-2013,2.8,15.0
madhya pradesh,17-04-2013,2.8,15.0
madhya pradesh,17-04-2013,2.8,20.0
maharashtra,17-04-2013,5.7,16.0
rajasthan,17-04-2013,3.2,10.0
rajasthan,17-04-2013,3.2,9.0
rajasthan,17-04-2013,3.2,15.0
bihar,17-04-2013,32.3,9.0
jharkhand,17-04-2013,22.3,12.0
west bengal,17-04-2013,45.6,10.0
andhra pradesh,17-04-2013,48.0,13.0
karnataka,17-04-2013,28.5,22.0
kerala,17-04-2013,49.3,24.0
kerala,17-04-2013,49.3,21.0
tamil nadu,17-04-2013,20.3,17.0
telangana,17-04-2013,24.4,14.0
haryana,18-04-2013,3.3,9.0
haryana,18-04-2013,3.3,10.0
himachal pradesh,18-04-2013,28.9,18.0
himachal pradesh,18-04-2013,28.9,10.0
punjab,18-04-2013,3.4,12.0
punjab,18-04-2013,3.4,15.0
punjab,18-04-2013,3.4,7.0
uttar pradesh,18-04-2013,8.7,10.0
uttar pradesh,18-04-2013,8.7,12.0
uttar pradesh,18-04-2013,8.7,8.0
uttarakhand,18-04-2013,24.7,14.0
chhattisgarh,18-04-2013,45.8,16.0
gujarat,18-04-2013,4.6,15.0
gujarat,18-04-2013,4.6,15.0
madhya pradesh,18-04-2013,2.8,15.0
madhya pradesh,18-04-2013,2.8,15.0
madhya pradesh,18-04-2013,2.8,20.0
madhya pradesh,18-04-2013,2.8,9.0
maharashtra,18-04-2013,5.7,16.0
rajasthan,18-04-2013,3.2,10.0
rajasthan,18-04-2013,3.2,15.0
bihar,18-04-2013,32.3,9.0
bihar,18-04-2013,32.3,8.0
west bengal,18-04-2013,45.6,10.0
andhra pradesh,18-04-2013,48.0,13.0
karnataka,18-04-2013,28.5,22.0
kerala,18-04-2013,49.3,24.0
kerala,18-04-2013,49.3,21.0
tamil nadu,18-04-2013,20.3,17.0
telangana,18-04-2013,24.4,14.0
haryana,22-04-2013,3.3,9.0
haryana,22-04-2013,3.3,10.0
himachal pradesh,22-04-2013,28.9,18.0
himachal pradesh,22-04-2013,28.9,10.0
punjab,22-04-2013,3.4,12.0
punjab,22-04-2013,3.4,15.0
punjab,22-04-2013,3.4,7.0
uttar pradesh,22-04-2013,8.7,10.0
uttar pradesh,22-04-2013,8.7,14.0
uttar pradesh,22-04-2013,8.7,8.0
uttarakhand,22-04-2013,24.7,14.0
chhattisgarh,22-04-2013,45.8,16.0
madhya pradesh,22-04-2013,2.8,15.0
madhya pradesh,22-04-2013,2.8,15.0
madhya pradesh,22-04-2013,2.8,20.0
maharashtra,22-04-2013,5.7,16.0
rajasthan,22-04-2013,3.2,10.0
rajasthan,22-04-2013,3.2,10.0
bihar,22-04-2013,32.3,9.0
bihar,22-04-2013,32.3,8.0
jharkhand,22-04-2013,22.3,12.0
west bengal,22-04-2013,45.6,10.0
andhra pradesh,22-04-2013,48.0,13.0
karnataka,22-04-2013,28.5,22.0
kerala,22-04-2013,49.3,24.0
kerala,22-04-2013,49.3,21.0
tamil nadu,22-04-2013,20.3,17.0
telangana,22-04-2013,24.4,16.0
haryana,23-04-2013,3.3,9.0
haryana,23-04-2013,3.3,10.0
himachal pradesh,23-04-2013,28.9,18.0
himachal pradesh,23-04-2013,28.9,10.0
punjab,23-04-2013,3.4,12.0
punjab,23-04-2013,3.4,7.0
uttarakhand,23-04-2013,24.7,14.0
chhattisgarh,23-04-2013,45.8,16.0
maharashtra,23-04-2013,5.7,17.0
west bengal,23-04-2013,45.6,10.0
andhra pradesh,23-04-2013,48.0,13.0
kerala,23-04-2013,49.3,25.0
kerala,23-04-2013,49.3,21.0
tamil nadu,23-04-2013,20.3,21.0
telangana,23-04-2013,24.4,16.0
haryana,25-04-2013,3.3,9.0
haryana,25-04-2013,3.3,10.0
himachal pradesh,25-04-2013,28.9,16.0
himachal pradesh,25-04-2013,28.9,10.0
punjab,25-04-2013,3.4,12.0
uttar pradesh,25-04-2013,8.7,10.0
uttar pradesh,25-04-2013,8.7,14.0
uttar pradesh,25-04-2013,8.7,8.0
uttarakhand,25-04-2013,24.7,14.0
chhattisgarh,25-04-2013,45.8,16.0
gujarat,25-04-2013,4.6,15.0
gujarat,25-04-2013,4.6,13.0
madhya pradesh,25-04-2013,2.8,15.0
madhya pradesh,25-04-2013,2.8,18.0
madhya pradesh,25-04-2013,2.8,20.0
maharashtra,25-04-2013,5.7,17.0
rajasthan,25-04-2013,3.2,10.0
bihar,25-04-2013,32.3,9.0
bihar,25-04-2013,32.3,9.0
jharkhand,25-04-2013,22.3,12.0
west bengal,25-04-2013,45.6,10.0
andhra pradesh,25-04-2013,48.0,13.0
karnataka,25-04-2013,28.5,18.0
kerala,25-04-2013,49.3,25.0
kerala,25-04-2013,49.3,21.0
tamil nadu,25-04-2013,20.3,19.0
telangana,25-04-2013,24.4,19.0
haryana,26-04-2013,3.3,9.0
haryana,26-04-2013,3.3,10.0
himachal pradesh,26-04-2013,28.9,16.0
himachal pradesh,26-04-2013,28.9,10.0
punjab,26-04-2013,3.4,13.0
punjab,26-04-2013,3.4,10.0
uttar pradesh,26-04-2013,8.7,12.0
uttar pradesh,26-04-2013,8.7,14.0
uttar pradesh,26-04-2013,8.7,8.0
uttarakhand,26-04-2013,24.7,14.0
chhattisgarh,26-04-2013,45.8,16.0
gujarat,26-04-2013,4.6,15.0
gujarat,26-04-2013,4.6,15.0
madhya pradesh,26-04-2013,2.8,15.0
madhya pradesh,26-04-2013,2.8,18.0
madhya pradesh,26-04-2013,2.8,20.0
maharashtra,26-04-2013,5.7,17.0
rajasthan,26-04-2013,3.2,10.0
rajasthan,26-04-2013,3.2,15.0
bihar,26-04-2013,32.3,9.0
bihar,26-04-2013,32.3,9.0
jharkhand,26-04-2013,22.3,12.0
west bengal,26-04-2013,45.6,10.0
andhra pradesh,26-04-2013,48.0,13.0
karnataka,26-04-2013,28.5,18.0
kerala,26-04-2013,49.3,25.0
kerala,26-04-2013,49.3,21.0
tamil nadu,26-04-2013,20.3,19.0
telangana,26-04-2013,24.4,19.0
haryana,29-04-2013,3.3,9.0
haryana,29-04-2013,3.3,10.0
himachal pradesh,29-04-2013,28.9,16.0
himachal pradesh,29-04-2013,28.9,15.0
punjab,29-04-2013,3.4,13.0
punjab,29-04-2013,3.4,10.0
uttar pradesh,29-04-2013,8.7,12.0
uttar pradesh,29-04-2013,8.7,14.0
uttar pradesh,29-04-2013,8.7,12.0
chhattisgarh,29-04-2013,45.8,16.0
gujarat,29-04-2013,4.6,15.0
gujarat,29-04-2013,4.6,15.0
madhya pradesh,29-04-2013,2.8,15.0
madhya pradesh,29-04-2013,2.8,18.0
madhya pradesh,29-04-2013,2.8,20.0
madhya pradesh,29-04-2013,2.8,15.0
maharashtra,29-04-2013,5.7,18.0
rajasthan,29-04-2013,3.2,10.0
rajasthan,29-04-2013,3.2,9.0
rajasthan,29-04-2013,3.2,15.0
bihar,29-04-2013,32.3,9.0
bihar,29-04-2013,32.3,9.0
jharkhand,29-04-2013,22.3,12.0
west bengal,29-04-2013,45.6,10.0
andhra pradesh,29-04-2013,48.0,13.0
karnataka,29-04-2013,28.5,18.0
kerala,29-04-2013,49.3,25.0
kerala,29-04-2013,49.3,21.0
tamil nadu,29-04-2013,20.3,18.0
telangana,29-04-2013,24.4,19.0
haryana,30-04-2013,3.3,9.0
haryana,30-04-2013,3.3,10.0
himachal pradesh,30-04-2013,28.9,16.0
himachal pradesh,30-04-2013,28.9,15.0
punjab,30-04-2013,3.4,13.0
uttar pradesh,30-04-2013,8.7,14.0
uttar pradesh,30-04-2013,8.7,14.0
uttar pradesh,30-04-2013,8.7,15.0
uttarakhand,30-04-2013,24.7,15.0
chhattisgarh,30-04-2013,45.8,16.0
gujarat,30-04-2013,4.6,15.0
gujarat,30-04-2013,4.6,15.0
madhya pradesh,30-04-2013,2.8,15.0
madhya pradesh,30-04-2013,2.8,18.0
madhya pradesh,30-04-2013,2.8,20.0
madhya pradesh,30-04-2013,2.8,15.0
maharashtra,30-04-2013,5.7,18.0
rajasthan,30-04-2013,3.2,10.0
rajasthan,30-04-2013,3.2,15.0
bihar,30-04-2013,32.3,9.0
bihar,30-04-2013,32.3,8.0
jharkhand,30-04-2013,22.3,12.0
west bengal,30-04-2013,45.6,10.0
andhra pradesh,30-04-2013,48.0,13.0
karnataka,30-04-2013,28.5,18.0
kerala,30-04-2013,49.3,25.0
kerala,30-04-2013,49.3,21.0
tamil nadu,30-04-2013,20.3,18.0
telangana,30-04-2013,24.4,19.0
haryana,01-05-2013,1.4,9.0
haryana,01-05-2013,1.4,10.0
himachal pradesh,01-05-2013,32.6,16.0
himachal pradesh,01-05-2013,32.6,11.0
punjab,01-05-2013,3.6,15.0
uttar pradesh,01-05-2013,1.1,14.0
uttar pradesh,01-05-2013,1.1,14.0
uttar pradesh,01-05-2013,1.1,15.0
uttarakhand,01-05-2013,18.2,15.0
chhattisgarh,01-05-2013,5.7,16.0
gujarat,01-05-2013,0.0,15.0
gujarat,01-05-2013,0.0,15.0
madhya pradesh,01-05-2013,0.4,15.0
madhya pradesh,01-05-2013,0.4,20.0
madhya pradesh,01-05-2013,0.4,15.0
rajasthan,01-05-2013,1.0,10.0
rajasthan,01-05-2013,1.0,16.0
andhra pradesh,01-05-2013,28.2,13.0
telangana,01-05-2013,8.5,18.0
haryana,02-05-2013,1.4,9.0
haryana,02-05-2013,1.4,10.0
himachal pradesh,02-05-2013,32.6,16.0
himachal pradesh,02-05-2013,32.6,11.0
punjab,02-05-2013,3.6,15.0
punjab,02-05-2013,3.6,15.0
uttar pradesh,02-05-2013,1.1,14.0
uttar pradesh,02-05-2013,1.1,14.0
uttar pradesh,02-05-2013,1.1,12.0
uttarakhand,02-05-2013,18.2,15.0
chhattisgarh,02-05-2013,5.7,16.0
gujarat,02-05-2013,0.0,15.0
gujarat,02-05-2013,0.0,14.0
madhya pradesh,02-05-2013,0.4,15.0
madhya pradesh,02-05-2013,0.4,18.0
madhya pradesh,02-05-2013,0.4,20.0
madhya pradesh,02-05-2013,0.4,15.0
maharashtra,02-05-2013,6.0,18.0
rajasthan,02-05-2013,1.0,10.0
rajasthan,02-05-2013,1.0,16.0
bihar,02-05-2013,89.5,9.0
bihar,02-05-2013,89.5,8.0
jharkhand,02-05-2013,85.0,12.0
west bengal,02-05-2013,195.9,10.0
andhra pradesh,02-05-2013,28.2,13.0
karnataka,02-05-2013,100.4,18.0
kerala,02-05-2013,119.3,26.0
kerala,02-05-2013,119.3,21.0
tamil nadu,02-05-2013,42.0,18.0
telangana,02-05-2013,8.5,18.0
haryana,03-05-2013,1.4,9.0
haryana,03-05-2013,1.4,10.0
himachal pradesh,03-05-2013,32.6,16.0
punjab,03-05-2013,3.6,15.0
punjab,03-05-2013,3.6,15.0
uttar pradesh,03-05-2013,1.1,14.0
uttar pradesh,03-05-2013,1.1,14.0
uttar pradesh,03-05-2013,1.1,12.0
uttarakhand,03-05-2013,18.2,15.0
chhattisgarh,03-05-2013,5.7,16.0
gujarat,03-05-2013,0.0,15.0
gujarat,03-05-2013,0.0,14.0
madhya pradesh,03-05-2013,0.4,15.0
madhya pradesh,03-05-2013,0.4,18.0
madhya pradesh,03-05-2013,0.4,15.0
maharashtra,03-05-2013,6.0,18.0
rajasthan,03-05-2013,1.0,10.0
rajasthan,03-05-2013,1.0,16.0
bihar,03-05-2013,89.5,9.0
bihar,03-05-2013,89.5,8.0
jharkhand,03-05-2013,85.0,12.0
west bengal,03-05-2013,195.9,10.0
andhra pradesh,03-05-2013,28.2,14.0
karnataka,03-05-2013,100.4,18.0
kerala,03-05-2013,119.3,26.0
kerala,03-05-2013,119.3,21.0
tamil nadu,03-05-2013,42.0,18.0
telangana,03-05-2013,8.5,18.0
haryana,06-05-2013,1.4,9.0
haryana,06-05-2013,1.4,12.0
himachal pradesh,06-05-2013,32.6,16.0
himachal pradesh,06-05-2013,32.6,10.0
punjab,06-05-2013,3.6,15.0
punjab,06-05-2013,3.6,10.0
uttar pradesh,06-05-2013,1.1,15.0
uttar pradesh,06-05-2013,1.1,14.0
uttar pradesh,06-05-2013,1.1,12.0
uttarakhand,06-05-2013,18.2,15.0
chhattisgarh,06-05-2013,5.7,16.0
gujarat,06-05-2013,0.0,15.0
gujarat,06-05-2013,0.0,14.0
madhya pradesh,06-05-2013,0.4,14.0
madhya pradesh,06-05-2013,0.4,18.0
madhya pradesh,06-05-2013,0.4,20.0
madhya pradesh,06-05-2013,0.4,15.0
maharashtra,06-05-2013,6.0,18.0
rajasthan,06-05-2013,1.0,10.0
rajasthan,06-05-2013,1.0,10.0
bihar,06-05-2013,89.5,9.0
bihar,06-05-2013,89.5,9.0
jharkhand,06-05-2013,85.0,12.0
west bengal,06-05-2013,195.9,11.0
andhra pradesh,06-05-2013,28.2,14.0
karnataka,06-05-2013,100.4,15.0
kerala,06-05-2013,119.3,26.0
kerala,06-05-2013,119.3,21.0
tamil nadu,06-05-2013,42.0,18.0
telangana,06-05-2013,8.5,18.0
haryana,07-05-2013,1.4,9.0
haryana,07-05-2013,1.4,12.0
himachal pradesh,07-05-2013,32.6,16.0
punjab,07-05-2013,3.6,15.0
uttar pradesh,07-05-2013,1.1,15.0
uttar pradesh,07-05-2013,1.1,14.0
uttar pradesh,07-05-2013,1.1,12.0
uttarakhand,07-05-2013,18.2,15.0
chhattisgarh,07-05-2013,5.7,16.0
gujarat,07-05-2013,0.0,15.0
gujarat,07-05-2013,0.0,14.0
madhya pradesh,07-05-2013,0.4,14.0
madhya pradesh,07-05-2013,0.4,18.0
madhya pradesh,07-05-2013,0.4,20.0
madhya pradesh,07-05-2013,0.4,15.0
maharashtra,07-05-2013,6.0,18.0
rajasthan,07-05-2013,1.0,10.0
rajasthan,07-05-2013,1.0,10.0
rajasthan,07-05-2013,1.0,16.0
bihar,07-05-2013,89.5,9.0
bihar,07-05-2013,89.5,8.0
jharkhand,07-05-2013,85.0,12.0
west bengal,07-05-2013,195.9,11.0
andhra pradesh,07-05-2013,28.2,14.0
karnataka,07-05-2013,100.4,15.0
kerala,07-05-2013,119.3,26.0
kerala,07-05-2013,119.3,21.0
tamil nadu,07-05-2013,42.0,17.0
telangana,07-05-2013,8.5,18.0
haryana,08-05-2013,1.4,9.0
haryana,08-05-2013,1.4,12.0
himachal pradesh,08-05-2013,32.6,16.0
himachal pradesh,08-05-2013,32.6,10.0
punjab,08-05-2013,3.6,16.0
uttar pradesh,08-05-2013,1.1,15.0
uttar pradesh,08-05-2013,1.1,14.0
uttar pradesh,08-05-2013,1.1,12.0
uttarakhand,08-05-2013,18.2,15.0
chhattisgarh,08-05-2013,5.7,16.0
gujarat,08-05-2013,0.0,15.0
gujarat,08-05-2013,0.0,14.0
madhya pradesh,08-05-2013,0.4,14.0
madhya pradesh,08-05-2013,0.4,18.0
madhya pradesh,08-05-2013,0.4,20.0
madhya pradesh,08-05-2013,0.4,15.0
maharashtra,08-05-2013,6.0,18.0
rajasthan,08-05-2013,1.0,10.0
rajasthan,08-05-2013,1.0,16.0
bihar,08-05-2013,89.5,8.0
jharkhand,08-05-2013,85.0,12.0
west bengal,08-05-2013,195.9,12.0
andhra pradesh,08-05-2013,28.2,16.0
kerala,08-05-2013,119.3,26.0
kerala,08-05-2013,119.3,21.0
tamil nadu,08-05-2013,42.0,17.0
telangana,08-05-2013,8.5,18.0
himachal pradesh,09-05-2013,32.6,10.0
punjab,09-05-2013,3.6,16.0
uttar pradesh,09-05-2013,1.1,15.0
uttar pradesh,09-05-2013,1.1,14.0
uttar pradesh,09-05-2013,1.1,12.0
uttarakhand,09-05-2013,18.2,15.0
chhattisgarh,09-05-2013,5.7,16.0
gujarat,09-05-2013,0.0,15.0
gujarat,09-05-2013,0.0,14.0
madhya pradesh,09-05-2013,0.4,14.0
madhya pradesh,09-05-2013,0.4,18.0
madhya pradesh,09-05-2013,0.4,20.0
madhya pradesh,09-05-2013,0.4,15.0
maharashtra,09-05-2013,6.0,18.0
rajasthan,09-05-2013,1.0,10.0
rajasthan,09-05-2013,1.0,10.0
rajasthan,09-05-2013,1.0,16.0
bihar,09-05-2013,89.5,9.0
jharkhand,09-05-2013,85.0,12.0
andhra pradesh,09-05-2013,28.2,16.0
karnataka,09-05-2013,100.4,15.0
kerala,09-05-2013,119.3,26.0
kerala,09-05-2013,119.3,21.0
tamil nadu,09-05-2013,42.0,17.0
telangana,09-05-2013,8.5,18.0
haryana,10-05-2013,1.4,9.0
haryana,10-05-2013,1.4,12.0
himachal pradesh,10-05-2013,32.6,16.0
himachal pradesh,10-05-2013,32.6,10.0
punjab,10-05-2013,3.6,16.0
punjab,10-05-2013,3.6,10.0
uttar pradesh,10-05-2013,1.1,15.0
uttar pradesh,10-05-2013,1.1,14.0
uttar pradesh,10-05-2013,1.1,12.0
uttarakhand,10-05-2013,18.2,16.0
chhattisgarh,10-05-2013,5.7,16.0
gujarat,10-05-2013,0.0,15.0
gujarat,10-05-2013,0.0,14.0
madhya pradesh,10-05-2013,0.4,14.0
madhya pradesh,10-05-2013,0.4,18.0
madhya pradesh,10-05-2013,0.4,20.0
madhya pradesh,10-05-2013,0.4,15.0
maharashtra,10-05-2013,6.0,18.0
rajasthan,10-05-2013,1.0,10.0
rajasthan,10-05-2013,1.0,10.0
bihar,10-05-2013,89.5,9.0
bihar,10-05-2013,89.5,9.0
jharkhand,10-05-2013,85.0,12.0
west bengal,10-05-2013,195.9,12.0
andhra pradesh,10-05-2013,28.2,16.0
karnataka,10-05-2013,100.4,15.0
kerala,10-05-2013,119.3,27.0
kerala,10-05-2013,119.3,21.0
tamil nadu,10-05-2013,42.0,17.0
telangana,10-05-2013,8.5,18.0
haryana,13-05-2013,1.4,9.0
haryana,13-05-2013,1.4,13.0
himachal pradesh,13-05-2013,32.6,16.0
punjab,13-05-2013,3.6,16.0
uttar pradesh,13-05-2013,1.1,15.0
uttar pradesh,13-05-2013,1.1,14.0
uttar pradesh,13-05-2013,1.1,12.0
chhattisgarh,13-05-2013,5.7,16.0
gujarat,13-05-2013,0.0,15.0
gujarat,13-05-2013,0.0,14.0
maharashtra,13-05-2013,6.0,18.0
rajasthan,13-05-2013,1.0,10.0
rajasthan,13-05-2013,1.0,12.0
rajasthan,13-05-2013,1.0,17.0
bihar,13-05-2013,89.5,9.0
jharkhand,13-05-2013,85.0,12.0
west bengal,13-05-2013,195.9,12.0
andhra pradesh,13-05-2013,28.2,16.0
kerala,13-05-2013,119.3,27.0
kerala,13-05-2013,119.3,21.0
tamil nadu,13-05-2013,42.0,18.0
telangana,13-05-2013,8.5,18.0
haryana,14-05-2013,1.4,9.0
haryana,14-05-2013,1.4,13.0
himachal pradesh,14-05-2013,32.6,16.0
himachal pradesh,14-05-2013,32.6,10.0
punjab,14-05-2013,3.6,16.0
punjab,14-05-2013,3.6,14.0
uttar pradesh,14-05-2013,1.1,15.0
uttar pradesh,14-05-2013,1.1,14.0
uttar pradesh,14-05-2013,1.1,12.0
uttarakhand,14-05-2013,18.2,16.0
chhattisgarh,14-05-2013,5.7,16.0
gujarat,14-05-2013,0.0,15.0
gujarat,14-05-2013,0.0,14.0
madhya pradesh,14-05-2013,0.4,14.0
madhya pradesh,14-05-2013,0.4,18.0
madhya pradesh,14-05-2013,0.4,20.0
madhya pradesh,14-05-2013,0.4,15.0
maharashtra,14-05-2013,6.0,22.0
rajasthan,14-05-2013,1.0,10.0
rajasthan,14-05-2013,1.0,10.0
rajasthan,14-05-2013,1.0,17.0
bihar,14-05-2013,89.5,9.0
bihar,14-05-2013,89.5,9.0
jharkhand,14-05-2013,85.0,12.0
west bengal,14-05-2013,195.9,12.0
andhra pradesh,14-05-2013,28.2,16.0
karnataka,14-05-2013,100.4,19.0
kerala,14-05-2013,119.3,27.0
kerala,14-05-2013,119.3,21.0
tamil nadu,14-05-2013,42.0,17.0
telangana,14-05-2013,8.5,18.0
haryana,15-05-2013,1.4,9.0
haryana,15-05-2013,1.4,13.0
himachal pradesh,15-05-2013,32.6,10.0
punjab,15-05-2013,3.6,16.0
punjab,15-05-2013,3.6,10.0
uttar pradesh,15-05-2013,1.1,15.0
uttar pradesh,15-05-2013,1.1,14.0
uttar pradesh,15-05-2013,1.1,12.0
uttarakhand,15-05-2013,18.2,16.0
chhattisgarh,15-05-2013,5.7,16.0
gujarat,15-05-2013,0.0,15.0
gujarat,15-05-2013,0.0,14.0
madhya pradesh,15-05-2013,0.4,14.0
madhya pradesh,15-05-2013,0.4,18.0
madhya pradesh,15-05-2013,0.4,20.0
madhya pradesh,15-05-2013,0.4,15.0
maharashtra,15-05-2013,6.0,22.0
rajasthan,15-05-2013,1.0,10.0
rajasthan,15-05-2013,1.0,10.0
rajasthan,15-05-2013,1.0,17.0
bihar,15-05-2013,89.5,9.0
bihar,15-05-2013,89.5,9.0
jharkhand,15-05-2013,85.0,12.0
west bengal,15-05-2013,195.9,12.0
andhra pradesh,15-05-2013,28.2,17.0
kerala,15-05-2013,119.3,27.0
kerala,15-05-2013,119.3,21.0
tamil nadu,15-05-2013,42.0,17.0
telangana,15-05-2013,8.5,16.0
haryana,16-05-2013,1.4,9.0
haryana,16-05-2013,1.4,13.0
himachal pradesh,16-05-2013,32.6,10.0
punjab,16-05-2013,3.6,16.0
punjab,16-05-2013,3.6,12.0
uttar pradesh,16-05-2013,1.1,15.0
uttar pradesh,16-05-2013,1.1,14.0
uttar pradesh,16-05-2013,1.1,12.0
uttarakhand,16-05-2013,18.2,16.0
chhattisgarh,16-05-2013,5.7,16.0
madhya pradesh,16-05-2013,0.4,14.0
madhya pradesh,16-05-2013,0.4,18.0
madhya pradesh,16-05-2013,0.4,20.0
madhya pradesh,16-05-2013,0.4,15.0
maharashtra,16-05-2013,6.0,22.0
rajasthan,16-05-2013,1.0,10.0
rajasthan,16-05-2013,1.0,10.0
rajasthan,16-05-2013,1.0,15.0
bihar,16-05-2013,89.5,9.0
bihar,16-05-2013,89.5,10.0
jharkhand,16-05-2013,85.0,12.0
west bengal,16-05-2013,195.9,12.0
andhra pradesh,16-05-2013,28.2,17.0
kerala,16-05-2013,119.3,27.0
kerala,16-05-2013,119.3,20.0
tamil nadu,16-05-2013,42.0,17.0
telangana,16-05-2013,8.5,16.0
haryana,17-05-2013,1.4,9.0
haryana,17-05-2013,1.4,12.0
himachal pradesh,17-05-2013,32.6,10.0
punjab,17-05-2013,3.6,16.0
punjab,17-05-2013,3.6,15.0
uttarakhand,17-05-2013,18.2,16.0
chhattisgarh,17-05-2013,5.7,16.0
madhya pradesh,17-05-2013,0.4,14.0
madhya pradesh,17-05-2013,0.4,18.0
madhya pradesh,17-05-2013,0.4,20.0
madhya pradesh,17-05-2013,0.4,15.0
maharashtra,17-05-2013,6.0,22.0
rajasthan,17-05-2013,1.0,10.0
rajasthan,17-05-2013,1.0,10.0
rajasthan,17-05-2013,1.0,15.0
bihar,17-05-2013,89.5,9.0
bihar,17-05-2013,89.5,12.0
